date,vessel_type,origin_country,freight_rate_usd_per_tonne,bunker_price_usd_per_tonne_ifo380,port_congestion_index
2023-05-04,Capesize,Australia,5.21,501.8,0.769
2023-05-05,Capesize,Australia,5.12,458.1,0.785
2023-05-06,Capesize,Australia,5.17,487.8,0.491
2023-05-07,Capesize,Australia,5.25,502.7,0.69
2023-05-08,Capesize,Australia,5.23,482.2,0.404
2023-05-09,Capesize,Australia,5.21,483.2,0.35
2023-05-10,Capesize,Australia,5.23,476.0,0.538
2023-05-11,Capesize,Australia,5.27,503.9,0.464
2023-05-12,Capesize,Australia,5.26,477.3,0.71
2023-05-13,Capesize,Australia,5.21,500.3,0.835
2023-05-14,Capesize,Australia,5.13,490.9,0.56
2023-05-15,Capesize,Australia,5.08,504.9,0.694
2023-05-16,Capesize,Australia,5.04,496.4,0.63
2023-05-17,Capesize,Australia,4.97,493.9,0.366
2023-05-18,Capesize,Australia,4.97,469.4,0.666
2023-05-19,Capesize,Australia,5.1,495.9,0.529
2023-05-20,Capesize,Australia,5.02,501.2,0.56
2023-05-21,Capesize,Australia,4.9,482.6,0.551
2023-05-22,Capesize,Australia,5.01,468.4,0.444
2023-05-23,Capesize,Australia,5.08,490.7,0.626
2023-05-24,Capesize,Australia,5.14,471.4,0.525
2023-05-25,Capesize,Australia,5.16,500.2,0.722
2023-05-26,Capesize,Australia,5.16,478.2,0.471
2023-05-27,Capesize,Australia,5.22,490.1,0.771
2023-05-28,Capesize,Australia,5.18,482.6,0.424
2023-05-29,Capesize,Australia,5.19,479.5,0.467
2023-05-30,Capesize,Australia,5.16,508.0,0.25
2023-05-31,Capesize,Australia,5.2,486.4,0.222
2023-06-01,Capesize,Australia,5.31,483.3,0.355
2023-06-02,Capesize,Australia,5.18,494.9,0.593
2023-06-03,Capesize,Australia,5.08,532.7,0.471
2023-06-04,Capesize,Australia,5.02,500.5,0.492
2023-06-05,Capesize,Australia,5.04,515.7,0.555
2023-06-06,Capesize,Australia,5.05,530.1,0.586
2023-06-07,Capesize,Australia,5.03,483.5,0.593
2023-06-08,Capesize,Australia,5.11,481.4,0.698
2023-06-09,Capesize,Australia,5.06,503.5,0.632
2023-06-10,Capesize,Australia,5.06,487.4,0.663
2023-06-11,Capesize,Australia,5.12,468.8,0.63
2023-06-12,Capesize,Australia,5.26,498.2,0.599
2023-06-13,Capesize,Australia,5.21,494.9,0.443
2023-06-14,Capesize,Australia,5.25,507.1,0.397
2023-06-15,Capesize,Australia,5.22,470.5,0.768
2023-06-16,Capesize,Australia,5.19,477.2,0.753
2023-06-17,Capesize,Australia,5.23,517.9,0.69
2023-06-18,Capesize,Australia,5.17,489.7,0.616
2023-06-19,Capesize,Australia,5.15,490.8,0.714
2023-06-20,Capesize,Australia,5.05,520.1,0.612
2023-06-21,Capesize,Australia,4.94,518.6,0.37
2023-06-22,Capesize,Australia,4.94,496.2,0.327
2023-06-23,Capesize,Australia,4.84,493.5,0.676
2023-06-24,Capesize,Australia,4.86,468.0,0.706
2023-06-25,Capesize,Australia,4.98,499.1,0.527
2023-06-26,Capesize,Australia,4.86,496.4,0.419
2023-06-27,Capesize,Australia,5.01,471.4,0.616
2023-06-28,Capesize,Australia,4.83,521.0,0.486
2023-06-29,Capesize,Australia,4.87,506.6,0.59
2023-06-30,Capesize,Australia,4.83,483.2,0.529
2023-07-01,Capesize,Australia,4.93,516.0,0.514
2023-07-02,Capesize,Australia,4.85,510.7,0.634
2023-07-03,Capesize,Australia,4.83,515.0,0.492
2023-07-04,Capesize,Australia,4.78,517.4,0.317
2023-07-05,Capesize,Australia,4.79,504.3,0.472
2023-07-06,Capesize,Australia,4.75,550.1,0.589
2023-07-07,Capesize,Australia,4.86,510.2,0.772
2023-07-08,Capesize,Australia,4.9,488.4,0.566
2023-07-09,Capesize,Australia,4.79,511.5,0.563
2023-07-10,Capesize,Australia,4.8,479.3,0.495
2023-07-11,Capesize,Australia,4.79,480.0,0.343
2023-07-12,Capesize,Australia,4.75,502.3,0.583
2023-07-13,Capesize,Australia,4.66,493.6,0.624
2023-07-14,Capesize,Australia,4.63,517.8,0.852
2023-07-15,Capesize,Australia,4.6,524.8,0.443
2023-07-16,Capesize,Australia,4.58,540.4,0.508
2023-07-17,Capesize,Australia,4.56,506.4,0.554
2023-07-18,Capesize,Australia,4.58,532.2,0.5
2023-07-19,Capesize,Australia,4.55,492.5,0.403
2023-07-20,Capesize,Australia,4.52,462.9,0.511
2023-07-21,Capesize,Australia,4.53,506.8,0.478
2023-07-22,Capesize,Australia,4.54,515.5,0.294
2023-07-23,Capesize,Australia,4.56,504.0,0.543
2023-07-24,Capesize,Australia,4.6,520.0,0.613
2023-07-25,Capesize,Australia,4.56,525.8,0.42
2023-07-26,Capesize,Australia,4.56,517.7,0.42
2023-07-27,Capesize,Australia,4.53,492.2,0.432
2023-07-28,Capesize,Australia,4.58,524.2,0.593
2023-07-29,Capesize,Australia,4.65,496.4,0.462
2023-07-30,Capesize,Australia,4.55,468.6,0.493
2023-07-31,Capesize,Australia,4.5,513.6,0.714
2023-08-01,Capesize,Australia,4.51,502.8,0.651
2023-08-02,Capesize,Australia,4.57,528.5,0.63
2023-08-03,Capesize,Australia,4.46,492.6,0.515
2023-08-04,Capesize,Australia,4.42,498.6,0.525
2023-08-05,Capesize,Australia,4.45,521.3,0.592
2023-08-06,Capesize,Australia,4.5,519.6,0.605
2023-08-07,Capesize,Australia,4.43,504.0,0.595
2023-08-08,Capesize,Australia,4.45,529.8,0.268
2023-08-09,Capesize,Australia,4.46,490.9,0.33
2023-08-10,Capesize,Australia,4.49,516.7,0.524
2023-08-11,Capesize,Australia,4.54,503.5,0.536
2023-08-12,Capesize,Australia,4.46,520.5,0.54
2023-08-13,Capesize,Australia,4.45,486.3,0.403
2023-08-14,Capesize,Australia,4.51,498.6,0.456
2023-08-15,Capesize,Australia,4.57,505.9,0.366
2023-08-16,Capesize,Australia,4.58,505.9,0.583
2023-08-17,Capesize,Australia,4.59,508.0,0.293
2023-08-18,Capesize,Australia,4.38,478.4,0.656
2023-08-19,Capesize,Australia,4.43,507.9,0.364
2023-08-20,Capesize,Australia,4.36,494.4,0.23
2023-08-21,Capesize,Australia,4.29,511.1,0.509
2023-08-22,Capesize,Australia,4.17,518.1,0.532
2023-08-23,Capesize,Australia,4.06,512.2,0.423
2023-08-24,Capesize,Australia,4.28,492.3,0.628
2023-08-25,Capesize,Australia,4.26,490.5,0.412
2023-08-26,Capesize,Australia,4.21,511.7,0.521
2023-08-27,Capesize,Australia,4.42,486.7,0.401
2023-08-28,Capesize,Australia,4.4,512.5,0.836
2023-08-29,Capesize,Australia,4.39,486.7,0.357
2023-08-30,Capesize,Australia,4.41,510.6,0.583
2023-08-31,Capesize,Australia,4.66,497.9,0.464
2023-09-01,Capesize,Australia,4.66,502.9,0.258
2023-09-02,Capesize,Australia,4.73,505.1,0.06
2023-09-03,Capesize,Australia,4.67,521.8,0.635
2023-09-04,Capesize,Australia,4.53,500.3,0.284
2023-09-05,Capesize,Australia,4.66,510.5,0.328
2023-09-06,Capesize,Australia,4.72,505.5,0.416
2023-09-07,Capesize,Australia,4.8,503.5,0.596
2023-09-08,Capesize,Australia,4.97,493.0,0.596
2023-09-09,Capesize,Australia,5.03,508.5,0.189
2023-09-10,Capesize,Australia,5.07,505.0,0.514
2023-09-11,Capesize,Australia,4.89,533.1,0.495
2023-09-12,Capesize,Australia,4.98,511.8,0.377
2023-09-13,Capesize,Australia,5.25,507.2,0.477
2023-09-14,Capesize,Australia,5.38,469.3,0.34
2023-09-15,Capesize,Australia,5.26,487.3,0.232
2023-09-16,Capesize,Australia,5.3,514.7,0.31
2023-09-17,Capesize,Australia,5.38,520.5,0.607
2023-09-18,Capesize,Australia,5.36,516.6,0.419
2023-09-19,Capesize,Australia,5.42,524.6,0.322
2023-09-20,Capesize,Australia,5.35,533.2,0.279
2023-09-21,Capesize,Australia,5.27,516.9,0.353
2023-09-22,Capesize,Australia,5.17,508.4,0.443
2023-09-23,Capesize,Australia,5.0,506.4,0.48
2023-09-24,Capesize,Australia,5.04,493.3,0.4
2023-09-25,Capesize,Australia,5.16,509.3,0.57
2023-09-26,Capesize,Australia,5.2,514.7,0.237
2023-09-27,Capesize,Australia,5.1,498.8,0.599
2023-09-28,Capesize,Australia,5.02,485.1,0.51
2023-09-29,Capesize,Australia,5.01,513.6,0.487
2023-09-30,Capesize,Australia,4.99,533.8,0.292
2023-10-01,Capesize,Australia,4.94,531.4,0.575
2023-10-02,Capesize,Australia,5.01,511.1,0.199
2023-10-03,Capesize,Australia,5.03,500.9,0.511
2023-10-04,Capesize,Australia,5.13,510.1,0.291
2023-10-05,Capesize,Australia,4.97,499.2,0.461
2023-10-06,Capesize,Australia,4.99,518.4,0.56
2023-10-07,Capesize,Australia,5.01,501.0,0.459
2023-10-08,Capesize,Australia,4.83,504.9,0.531
2023-10-09,Capesize,Australia,4.91,509.8,0.527
2023-10-10,Capesize,Australia,5.01,498.2,0.447
2023-10-11,Capesize,Australia,5.17,479.4,0.221
2023-10-12,Capesize,Australia,5.13,490.2,0.419
2023-10-13,Capesize,Australia,5.17,502.0,0.369
2023-10-14,Capesize,Australia,5.04,489.5,0.647
2023-10-15,Capesize,Australia,4.98,514.9,0.425
2023-10-16,Capesize,Australia,4.92,544.0,0.339
2023-10-17,Capesize,Australia,4.95,516.7,0.136
2023-10-18,Capesize,Australia,5.02,502.1,0.136
2023-10-19,Capesize,Australia,4.99,505.7,0.375
2023-10-20,Capesize,Australia,5.07,510.3,0.892
2023-10-21,Capesize,Australia,5.01,506.9,0.355
2023-10-22,Capesize,Australia,5.03,488.3,0.489
2023-10-23,Capesize,Australia,4.9,489.6,0.117
2023-10-24,Capesize,Australia,5.03,538.1,0.264
2023-10-25,Capesize,Australia,5.06,496.4,0.625
2023-10-26,Capesize,Australia,5.18,503.5,0.501
2023-10-27,Capesize,Australia,5.2,543.6,0.238
2023-10-28,Capesize,Australia,5.26,504.3,0.123
2023-10-29,Capesize,Australia,5.27,514.3,0.068
2023-10-30,Capesize,Australia,5.17,503.8,0.075
2023-10-31,Capesize,Australia,5.22,524.4,0.32
2023-11-01,Capesize,Australia,5.17,506.6,0.398
2023-11-02,Capesize,Australia,5.27,516.0,0.322
2023-11-03,Capesize,Australia,5.28,484.4,0.318
2023-11-04,Capesize,Australia,5.31,510.1,0.398
2023-11-05,Capesize,Australia,5.17,509.4,0.272
2023-11-06,Capesize,Australia,5.17,513.9,0.257
2023-11-07,Capesize,Australia,5.06,528.1,0.394
2023-11-08,Capesize,Australia,4.87,522.2,0.268
2023-11-09,Capesize,Australia,4.85,499.0,0.49
2023-11-10,Capesize,Australia,4.69,520.8,0.362
2023-11-11,Capesize,Australia,4.71,516.4,0.359
2023-11-12,Capesize,Australia,4.72,472.2,0.571
2023-11-13,Capesize,Australia,4.75,509.8,0.33
2023-11-14,Capesize,Australia,4.63,475.9,0.508
2023-11-15,Capesize,Australia,4.75,505.8,0.368
2023-11-16,Capesize,Australia,4.61,503.1,0.294
2023-11-17,Capesize,Australia,4.5,503.2,0.5
2023-11-18,Capesize,Australia,4.67,522.5,0.37
2023-11-19,Capesize,Australia,4.54,518.5,0.348
2023-11-20,Capesize,Australia,4.48,515.1,0.286
2023-11-21,Capesize,Australia,4.32,531.7,0.508
2023-11-22,Capesize,Australia,4.26,499.3,0.425
2023-11-23,Capesize,Australia,4.16,490.2,0.372
2023-11-24,Capesize,Australia,3.93,496.5,0.302
2023-11-25,Capesize,Australia,3.91,519.0,0.347
2023-11-26,Capesize,Australia,3.89,517.6,0.462
2023-11-27,Capesize,Australia,4.08,519.4,0.005
2023-11-28,Capesize,Australia,4.05,491.9,0.171
2023-11-29,Capesize,Australia,4.05,484.6,0.402
2023-11-30,Capesize,Australia,3.86,517.7,0.168
2023-12-01,Capesize,Australia,3.8,480.2,0.317
2023-12-02,Capesize,Australia,3.87,515.0,0.397
2023-12-03,Capesize,Australia,3.88,499.7,0.387
2023-12-04,Capesize,Australia,3.91,521.5,0.0
2023-12-05,Capesize,Australia,4.07,507.7,0.485
2023-12-06,Capesize,Australia,4.01,503.4,0.318
2023-12-07,Capesize,Australia,4.02,485.0,0.331
2023-12-08,Capesize,Australia,4.17,497.4,0.361
2023-12-09,Capesize,Australia,4.17,508.8,0.308
2023-12-10,Capesize,Australia,4.18,512.2,0.466
2023-12-11,Capesize,Australia,4.29,538.0,0.381
2023-12-12,Capesize,Australia,4.33,521.9,0.707
2023-12-13,Capesize,Australia,4.29,500.0,0.338
2023-12-14,Capesize,Australia,4.49,508.9,0.431
2023-12-15,Capesize,Australia,4.37,496.2,0.204
2023-12-16,Capesize,Australia,4.47,512.3,0.386
2023-12-17,Capesize,Australia,4.59,517.4,0.218
2023-12-18,Capesize,Australia,4.66,495.1,0.119
2023-12-19,Capesize,Australia,4.63,512.6,0.238
2023-12-20,Capesize,Australia,4.68,490.2,0.348
2023-12-21,Capesize,Australia,4.66,515.2,0.109
2023-12-22,Capesize,Australia,4.61,510.9,0.266
2023-12-23,Capesize,Australia,4.59,511.1,0.349
2023-12-24,Capesize,Australia,4.71,496.8,0.341
2023-12-25,Capesize,Australia,4.69,505.4,0.006
2023-12-26,Capesize,Australia,4.68,499.9,0.477
2023-12-27,Capesize,Australia,4.73,534.6,0.375
2023-12-28,Capesize,Australia,4.71,504.9,0.441
2023-12-29,Capesize,Australia,4.51,533.1,0.296
2023-12-30,Capesize,Australia,4.52,546.2,0.171
2023-12-31,Capesize,Australia,4.47,511.3,0.235
2024-01-01,Capesize,Australia,4.29,517.4,0.099
2024-01-02,Capesize,Australia,4.29,512.1,0.178
2024-01-03,Capesize,Australia,4.24,519.3,0.257
2024-01-04,Capesize,Australia,4.29,502.3,0.354
2024-01-05,Capesize,Australia,4.53,500.4,0.31
2024-01-06,Capesize,Australia,4.71,486.5,0.46
2024-01-07,Capesize,Australia,4.67,502.4,0.164
2024-01-08,Capesize,Australia,4.69,511.0,0.204
2024-01-09,Capesize,Australia,4.64,478.1,0.292
2024-01-10,Capesize,Australia,4.66,524.6,0.117
2024-01-11,Capesize,Australia,4.75,493.7,0.19
2024-01-12,Capesize,Australia,4.66,520.5,0.25
2024-01-13,Capesize,Australia,4.56,493.2,0.314
2024-01-14,Capesize,Australia,4.36,514.6,0.072
2024-01-15,Capesize,Australia,4.43,500.9,0.351
2024-01-16,Capesize,Australia,4.43,500.0,0.457
2024-01-17,Capesize,Australia,4.48,519.1,0.144
2024-01-18,Capesize,Australia,4.5,481.9,0.317
2024-01-19,Capesize,Australia,4.51,506.8,0.325
2024-01-20,Capesize,Australia,4.55,504.5,0.177
2024-01-21,Capesize,Australia,4.57,477.6,0.09
2024-01-22,Capesize,Australia,4.45,502.7,0.056
2024-01-23,Capesize,Australia,4.6,516.2,0.071
2024-01-24,Capesize,Australia,4.68,529.9,0.398
2024-01-25,Capesize,Australia,4.66,506.9,0.182
2024-01-26,Capesize,Australia,4.72,494.9,0.039
2024-01-27,Capesize,Australia,4.6,489.5,0.346
2024-01-28,Capesize,Australia,4.68,515.2,0.106
2024-01-29,Capesize,Australia,4.72,519.4,0.225
2024-01-30,Capesize,Australia,4.77,479.8,0.172
2024-01-31,Capesize,Australia,4.67,490.2,0.261
2024-02-01,Capesize,Australia,4.64,474.3,0.52
2024-02-02,Capesize,Australia,4.77,469.6,0.33
2024-02-03,Capesize,Australia,4.88,520.5,0.312
2024-02-04,Capesize,Australia,4.89,499.9,0.239
2024-02-05,Capesize,Australia,4.91,478.1,0.289
2024-02-06,Capesize,Australia,4.92,495.8,0.257
2024-02-07,Capesize,Australia,5.13,505.5,0.203
2024-02-08,Capesize,Australia,5.14,503.9,0.344
2024-02-09,Capesize,Australia,5.08,485.7,0.0
2024-02-10,Capesize,Australia,4.99,509.8,0.499
2024-02-11,Capesize,Australia,5.0,482.2,0.149
2024-02-12,Capesize,Australia,4.84,483.3,0.183
2024-02-13,Capesize,Australia,4.64,511.5,0.418
2024-02-14,Capesize,Australia,4.56,506.7,0.039
2024-02-15,Capesize,Australia,4.54,504.3,0.268
2024-02-16,Capesize,Australia,4.51,524.4,0.219
2024-02-17,Capesize,Australia,4.53,515.3,0.019
2024-02-18,Capesize,Australia,4.56,487.9,0.182
2024-02-19,Capesize,Australia,4.8,460.1,0.132
2024-02-20,Capesize,Australia,4.7,493.2,0.246
2024-02-21,Capesize,Australia,4.71,477.3,0.569
2024-02-22,Capesize,Australia,4.61,505.9,0.165
2024-02-23,Capesize,Australia,4.61,485.7,0.42
2024-02-24,Capesize,Australia,4.63,502.9,0.249
2024-02-25,Capesize,Australia,4.56,491.1,0.195
2024-02-26,Capesize,Australia,4.64,497.5,0.237
2024-02-27,Capesize,Australia,4.56,511.2,0.229
2024-02-28,Capesize,Australia,4.73,493.3,0.258
2024-02-29,Capesize,Australia,4.68,492.6,0.417
2024-03-01,Capesize,Australia,4.86,497.4,0.188
2024-03-02,Capesize,Australia,4.8,493.3,0.0
2024-03-03,Capesize,Australia,4.72,508.6,0.367
2024-03-04,Capesize,Australia,4.78,503.9,0.519
2024-03-05,Capesize,Australia,4.71,498.3,0.254
2024-03-06,Capesize,Australia,4.73,466.5,0.318
2024-03-07,Capesize,Australia,4.95,491.1,0.279
2024-03-08,Capesize,Australia,5.07,521.9,0.127
2024-03-09,Capesize,Australia,5.03,481.9,0.0
2024-03-10,Capesize,Australia,5.11,502.3,0.0
2024-03-11,Capesize,Australia,4.83,508.1,0.166
2024-03-12,Capesize,Australia,4.78,479.4,0.411
2024-03-13,Capesize,Australia,4.6,495.1,0.275
2024-03-14,Capesize,Australia,4.24,466.1,0.339
2024-03-15,Capesize,Australia,4.15,471.1,0.335
2024-03-16,Capesize,Australia,4.13,469.1,0.271
2024-03-17,Capesize,Australia,4.1,486.7,0.088
2024-03-18,Capesize,Australia,4.29,500.5,0.308
2024-03-19,Capesize,Australia,4.38,491.7,0.115
2024-03-20,Capesize,Australia,4.27,493.4,0.034
2024-03-21,Capesize,Australia,4.52,501.0,0.445
2024-03-22,Capesize,Australia,4.76,479.2,0.192
2024-03-23,Capesize,Australia,4.86,491.6,0.187
2024-03-24,Capesize,Australia,4.92,485.3,0.395
2024-03-25,Capesize,Australia,5.18,501.5,0.0
2024-03-26,Capesize,Australia,4.96,484.5,0.0
2024-03-27,Capesize,Australia,5.04,480.1,0.15
2024-03-28,Capesize,Australia,4.86,468.2,0.054
2024-03-29,Capesize,Australia,4.68,484.7,0.4
2024-03-30,Capesize,Australia,4.87,512.0,0.385
2024-03-31,Capesize,Australia,4.98,446.4,0.143
2024-04-01,Capesize,Australia,5.19,460.9,0.241
2024-04-02,Capesize,Australia,5.25,500.3,0.205
2024-04-03,Capesize,Australia,5.15,489.3,0.156
2024-04-04,Capesize,Australia,5.26,470.4,0.074
2024-04-05,Capesize,Australia,5.17,493.4,0.226
2024-04-06,Capesize,Australia,5.39,472.7,0.51
2024-04-07,Capesize,Australia,5.22,461.9,0.4
2024-04-08,Capesize,Australia,5.24,498.7,0.237
2024-04-09,Capesize,Australia,5.35,495.4,0.301
2024-04-10,Capesize,Australia,5.21,470.9,0.437
2024-04-11,Capesize,Australia,5.18,462.5,0.297
2024-04-12,Capesize,Australia,4.96,477.5,0.39
2024-04-13,Capesize,Australia,5.09,512.2,0.071
2024-04-14,Capesize,Australia,5.07,477.6,0.212
2024-04-15,Capesize,Australia,5.18,475.6,0.408
2024-04-16,Capesize,Australia,5.17,491.5,0.261
2024-04-17,Capesize,Australia,5.14,452.8,0.189
2024-04-18,Capesize,Australia,5.01,470.0,0.444
2024-04-19,Capesize,Australia,5.11,478.2,0.52
2024-04-20,Capesize,Australia,5.13,465.6,0.035
2024-04-21,Capesize,Australia,5.08,486.9,0.532
2024-04-22,Capesize,Australia,4.89,483.2,0.161
2024-04-23,Capesize,Australia,4.97,484.3,0.281
2024-04-24,Capesize,Australia,5.05,470.5,0.441
2024-04-25,Capesize,Australia,5.38,479.4,0.054
2024-04-26,Capesize,Australia,5.52,480.0,0.407
2024-04-27,Capesize,Australia,5.34,468.3,0.397
2024-04-28,Capesize,Australia,5.29,478.1,0.151
2024-04-29,Capesize,Australia,5.17,468.3,0.158
2024-04-30,Capesize,Australia,4.95,490.3,0.384
2024-05-01,Capesize,Australia,4.89,453.2,0.564
2024-05-02,Capesize,Australia,4.87,490.0,0.341
2024-05-03,Capesize,Australia,5.03,488.0,0.372
2024-05-04,Capesize,Australia,4.92,493.3,0.282
2024-05-05,Capesize,Australia,4.97,445.1,0.285
2024-05-06,Capesize,Australia,5.0,437.3,0.332
2024-05-07,Capesize,Australia,4.84,501.9,0.238
2024-05-08,Capesize,Australia,4.74,456.2,0.447
2024-05-09,Capesize,Australia,4.64,471.7,0.347
2024-05-10,Capesize,Australia,4.67,469.5,0.457
2024-05-11,Capesize,Australia,4.48,469.0,0.069
2024-05-12,Capesize,Australia,4.61,504.0,0.235
2024-05-13,Capesize,Australia,4.54,444.6,0.411
2024-05-14,Capesize,Australia,4.69,463.9,0.539
2024-05-15,Capesize,Australia,4.83,465.7,0.263
2024-05-16,Capesize,Australia,4.9,476.2,0.108
2024-05-17,Capesize,Australia,5.08,470.8,0.303
2024-05-18,Capesize,Australia,5.04,453.9,0.48
2024-05-19,Capesize,Australia,4.94,471.3,0.168
2024-05-20,Capesize,Australia,4.83,467.2,0.427
2024-05-21,Capesize,Australia,5.0,449.6,0.534
2024-05-22,Capesize,Australia,4.97,479.0,0.219
2024-05-23,Capesize,Australia,4.91,457.8,0.137
2024-05-24,Capesize,Australia,4.98,467.3,0.549
2024-05-25,Capesize,Australia,4.92,474.1,0.289
2024-05-26,Capesize,Australia,4.86,472.6,0.276
2024-05-27,Capesize,Australia,4.64,466.1,0.404
2024-05-28,Capesize,Australia,4.65,460.4,0.457
2024-05-29,Capesize,Australia,4.67,480.4,0.447
2024-05-30,Capesize,Australia,4.94,489.7,0.375
2024-05-31,Capesize,Australia,4.87,440.1,0.48
2024-06-01,Capesize,Australia,4.71,447.8,0.326
2024-06-02,Capesize,Australia,4.78,477.5,0.285
2024-06-03,Capesize,Australia,4.56,461.8,0.514
2024-06-04,Capesize,Australia,4.87,456.6,0.21
2024-06-05,Capesize,Australia,4.77,454.9,0.483
2024-06-06,Capesize,Australia,4.83,495.9,0.409
2024-06-07,Capesize,Australia,5.01,448.5,0.485
2024-06-08,Capesize,Australia,5.19,464.0,0.362
2024-06-09,Capesize,Australia,5.33,450.4,0.442
2024-06-10,Capesize,Australia,5.1,471.0,0.429
2024-06-11,Capesize,Australia,5.18,469.9,0.366
2024-06-12,Capesize,Australia,5.27,447.1,0.24
2024-06-13,Capesize,Australia,5.15,448.2,0.345
2024-06-14,Capesize,Australia,5.05,450.3,0.282
2024-06-15,Capesize,Australia,5.07,469.7,0.575
2024-06-16,Capesize,Australia,5.09,486.8,0.346
2024-06-17,Capesize,Australia,5.16,482.1,0.231
2024-06-18,Capesize,Australia,5.07,449.4,0.154
2024-06-19,Capesize,Australia,5.1,480.2,0.287
2024-06-20,Capesize,Australia,5.2,491.6,0.019
2024-06-21,Capesize,Australia,5.16,471.7,0.282
2024-06-22,Capesize,Australia,5.19,452.2,0.367
2024-06-23,Capesize,Australia,5.09,466.9,0.602
2024-06-24,Capesize,Australia,5.12,473.9,0.565
2024-06-25,Capesize,Australia,5.0,469.4,0.475
2024-06-26,Capesize,Australia,4.91,480.2,0.37
2024-06-27,Capesize,Australia,4.95,449.9,0.657
2024-06-28,Capesize,Australia,4.93,462.7,0.414
2024-06-29,Capesize,Australia,4.93,456.9,0.328
2024-06-30,Capesize,Australia,4.91,455.7,0.423
2024-07-01,Capesize,Australia,5.06,460.8,0.347
2024-07-02,Capesize,Australia,5.11,460.8,0.122
2024-07-03,Capesize,Australia,4.97,448.9,0.451
2024-07-04,Capesize,Australia,4.99,433.7,0.463
2024-07-05,Capesize,Australia,4.96,444.6,0.514
2024-07-06,Capesize,Australia,4.97,462.0,0.41
2024-07-07,Capesize,Australia,4.89,468.5,0.528
2024-07-08,Capesize,Australia,4.86,455.7,0.531
2024-07-09,Capesize,Australia,4.79,453.1,0.604
2024-07-10,Capesize,Australia,4.77,446.7,0.163
2024-07-11,Capesize,Australia,4.79,457.4,0.363
2024-07-12,Capesize,Australia,4.77,447.5,0.202
2024-07-13,Capesize,Australia,4.82,435.8,0.542
2024-07-14,Capesize,Australia,4.74,476.2,0.413
2024-07-15,Capesize,Australia,4.77,459.5,0.389
2024-07-16,Capesize,Australia,4.77,457.6,0.444
2024-07-17,Capesize,Australia,4.76,444.8,0.357
2024-07-18,Capesize,Australia,4.74,453.8,0.39
2024-07-19,Capesize,Australia,4.79,434.6,0.622
2024-07-20,Capesize,Australia,4.65,437.6,0.385
2024-07-21,Capesize,Australia,4.72,439.1,0.312
2024-07-22,Capesize,Australia,4.74,465.7,0.109
2024-07-23,Capesize,Australia,4.74,472.1,0.441
2024-07-24,Capesize,Australia,4.8,464.5,0.655
2024-07-25,Capesize,Australia,4.73,446.6,0.603
2024-07-26,Capesize,Australia,4.68,426.5,0.363
2024-07-27,Capesize,Australia,4.67,438.5,0.479
2024-07-28,Capesize,Australia,4.66,439.4,0.254
2024-07-29,Capesize,Australia,4.52,455.8,0.678
2024-07-30,Capesize,Australia,4.53,461.0,0.605
2024-07-31,Capesize,Australia,4.53,468.7,0.533
2024-08-01,Capesize,Australia,4.51,436.7,0.406
2024-08-02,Capesize,Australia,4.52,459.2,0.257
2024-08-03,Capesize,Australia,4.36,436.5,0.336
2024-08-04,Capesize,Australia,4.37,444.1,0.569
2024-08-05,Capesize,Australia,4.36,459.8,0.609
2024-08-06,Capesize,Australia,4.47,442.7,0.592
2024-08-07,Capesize,Australia,4.6,437.0,0.433
2024-08-08,Capesize,Australia,4.67,453.7,0.375
2024-08-09,Capesize,Australia,4.58,474.4,0.501
2024-08-10,Capesize,Australia,4.67,445.3,0.43
2024-08-11,Capesize,Australia,4.67,435.4,0.407
2024-08-12,Capesize,Australia,4.62,435.0,0.395
2024-08-13,Capesize,Australia,4.74,417.9,0.377
2024-08-14,Capesize,Australia,4.82,442.2,0.462
2024-08-15,Capesize,Australia,4.9,438.6,0.369
2024-08-16,Capesize,Australia,4.75,441.5,0.425
2024-08-17,Capesize,Australia,4.7,447.7,0.289
2024-08-18,Capesize,Australia,4.65,456.8,0.401
2024-08-19,Capesize,Australia,4.58,435.2,0.709
2024-08-20,Capesize,Australia,4.54,442.6,0.474
2024-08-21,Capesize,Australia,4.59,443.8,0.212
2024-08-22,Capesize,Australia,4.65,435.2,0.372
2024-08-23,Capesize,Australia,4.57,429.8,0.507
2024-08-24,Capesize,Australia,4.62,449.3,0.498
2024-08-25,Capesize,Australia,4.76,445.3,0.586
2024-08-26,Capesize,Australia,4.64,400.0,0.414
2024-08-27,Capesize,Australia,4.68,432.1,0.263
2024-08-28,Capesize,Australia,4.6,416.7,0.462
2024-08-29,Capesize,Australia,4.61,436.7,0.198
2024-08-30,Capesize,Australia,4.67,438.5,0.467
2024-08-31,Capesize,Australia,4.68,444.5,0.692
2024-09-01,Capesize,Australia,4.68,436.9,0.413
2024-09-02,Capesize,Australia,4.78,442.3,0.635
2024-09-03,Capesize,Australia,4.81,414.7,0.578
2024-09-04,Capesize,Australia,4.69,447.7,0.5
2024-09-05,Capesize,Australia,4.83,437.3,0.522
2024-09-06,Capesize,Australia,4.87,426.2,0.243
2024-09-07,Capesize,Australia,4.8,428.3,0.553
2024-09-08,Capesize,Australia,4.83,441.6,0.226
2024-09-09,Capesize,Australia,4.84,423.7,0.223
2024-09-10,Capesize,Australia,4.87,448.8,0.689
2024-09-11,Capesize,Australia,4.86,419.3,0.567
2024-09-12,Capesize,Australia,4.77,392.5,0.669
